protocol_type,service,src_bytes,dst_bytes,duration,bytes_ratio,total_bytes,bytes_per_second,label
1,2,491,508,40,0.9646365422396856,999,24.365853658536587,0
1,2,483,111,5,4.3125,594,99.0,1
1,3,15,1003,26,0.014940239043824702,1018,37.7037037037037,0
1,1,612,913,66,0.6695842450765864,1525,22.761194029850746,0
2,1,25,3959,0,0.006313131313131313,3984,3984.0,1
2,2,844,792,33,1.064312736443884,1636,48.11764705882353,0
2,1,706,1288,24,0.547711404189294,1994,79.76,0
2,2,1832,249,90,7.328,2081,22.86813186813187,0
1,2,871,332,8,2.6156156156156154,1203,133.66666666666666,0
0,0,390,1991,58,0.19578313253012047,2381,40.355932203389834,0
1,3,726,1125,11,0.6447602131438721,1851,154.25,0
0,3,1202,851,16,1.4107981220657277,2053,120.76470588235294,0
2,2,98,234,7,0.41702127659574467,332,41.5,0
1,3,970,959,59,1.0104166666666667,1929,32.15,0
2,1,2484,1742,6,1.4251290877796903,4226,603.7142857142857,0
1,2,355,209,58,1.6904761904761905,564,9.559322033898304,0
2,0,985,979,18,1.0051020408163265,1964,103.36842105263158,0
0,1,1722,400,54,4.29426433915212,2122,38.58181818181818,0
0,0,717,101,9,7.029411764705882,818,81.8,0
0,0,1265,1153,4,1.0961871750433276,2418,483.6,0
1,3,372,146,24,2.5306122448979593,518,20.72,0
0,3,365,233,21,1.5598290598290598,598,27.181818181818183,0
1,2,1101,1222,13,0.9002452984464432,2323,165.92857142857142,0
0,3,1222,1084,32,1.1262672811059908,2306,69.87878787878788,0
0,0,2764,234,2,11.761702127659575,2998,999.3333333333334,0
1,0,254,2263,29,0.11219081272084806,2517,83.9,0
1,1,631,193,7,3.252577319587629,824,103.0,0
0,0,288,4043,4,0.0712166172106825,4331,866.2,1
1,2,83,1071,72,0.07742537313432836,1154,15.808219178082192,0
0,2,516,398,18,1.2932330827067668,914,48.10526315789474,0
1,3,468,111,43,4.178571428571429,579,13.159090909090908,0
2,3,315,309,2,1.0161290322580645,624,208.0,0
2,3,352,172,1,2.0346820809248554,524,262.0,0
2,2,446,777,20,0.5732647814910026,1223,58.23809523809524,0
2,0,4495,353,11,12.69774011299435,4848,404.0,0
2,3,1527,279,0,5.453571428571428,1806,1806.0,1
0,1,74,1132,6,0.06531332744924978,1206,172.28571428571428,0
2,3,2058,209,7,9.8,2267,283.375,0
2,2,1003,707,10,1.4166666666666667,1710,155.45454545454547,0
2,3,2212,173,62,12.71264367816092,2385,37.857142857142854,1
2,0,418,1003,16,0.4163346613545817,1421,83.58823529411765,0
1,3,624,784,34,0.7949044585987262,1408,40.22857142857143,0
0,2,2265,1280,0,1.7681498829039812,3545,3545.0,0
2,2,318,56,50,5.578947368421052,374,7.333333333333333,0
2,1,2471,188,8,13.074074074074074,2659,295.44444444444446,0
2,2,1763,134,11,13.059259259259258,1897,158.08333333333334,0
0,1,3940,169,1,23.176470588235293,4109,2054.5,0
1,0,391,86,15,4.494252873563219,477,29.8125,1
0,2,268,660,57,0.405446293494705,928,16.0,0
1,3,401,720,14,0.5561719833564494,1121,74.73333333333333,0
2,0,3093,1483,71,2.084231805929919,4576,63.55555555555556,0
2,3,405,432,60,0.9353348729792148,837,13.721311475409836,0
0,3,832,608,1,1.3661740558292284,1440,720.0,0
0,3,516,3795,10,0.13593256059009484,4311,391.90909090909093,0
1,0,504,607,72,0.8289473684210527,1111,15.219178082191782,0
1,0,214,681,0,0.31378299120234604,895,895.0,0
0,2,770,4400,43,0.17496023630992957,5170,117.5,0
1,3,1893,4110,71,0.4604719046460715,6003,83.375,1
0,1,50,441,44,0.11312217194570136,491,10.911111111111111,0
1,2,2200,806,40,2.7261462205700124,3006,73.3170731707317,0
0,0,1095,524,55,2.085714285714286,1619,28.910714285714285,0
0,1,959,1020,32,0.9392752203721841,1979,59.96969696969697,0
0,0,983,2229,16,0.4408071748878924,3212,188.94117647058823,0
1,1,351,296,1,1.1818181818181819,647,323.5,0
1,2,536,1366,46,0.3920994879297732,1902,40.46808510638298,0
1,1,1605,851,70,1.8838028169014085,2456,34.59154929577465,0
0,2,365,263,21,1.3825757575757576,628,28.545454545454547,0
1,0,634,1276,22,0.4964761158966327,1910,83.04347826086956,0
1,1,19,445,15,0.042600896860986545,464,29.0,0
0,3,1322,102,58,12.83495145631068,1424,24.135593220338983,0
2,3,540,4018,0,0.13436178153769596,4558,4558.0,1
0,0,745,443,29,1.677927927927928,1188,39.6,0
1,1,121,623,71,0.19391025641025642,744,10.333333333333334,0
0,3,4793,1320,3,3.6283118849356546,6113,1528.25,1
2,2,360,2592,95,0.13883532587736214,2952,30.75,0
0,1,1007,1650,102,0.6099333737129012,2657,25.796116504854368,0
1,1,870,595,79,1.4597315436241611,1465,18.3125,0
2,3,1537,631,18,2.4319620253164556,2168,114.10526315789474,0
1,2,347,263,14,1.3143939393939394,610,40.666666666666664,0
2,2,1410,497,36,2.8313253012048194,1907,51.54054054054054,0
2,2,482,2347,11,0.20528109028960817,2829,235.75,0
0,1,529,1038,2,0.5091434071222329,1567,522.3333333333334,0
0,0,1116,9,69,111.6,1125,16.071428571428573,0
1,1,1533,99,30,15.33,1632,52.645161290322584,0
0,1,1099,2059,6,0.5334951456310679,3158,451.14285714285717,0
0,3,2301,1510,0,1.5228325612177367,3811,3811.0,0
2,0,335,532,38,0.6285178236397748,867,22.23076923076923,0
0,2,2308,767,57,3.0052083333333335,3075,53.01724137931034,0
2,3,140,273,15,0.5109489051094891,413,25.8125,0
2,1,1077,1259,2,0.8547619047619047,2336,778.6666666666666,0
2,0,793,739,31,1.0716216216216217,1532,47.875,0
1,2,682,949,10,0.7178947368421053,1631,148.27272727272728,0
1,2,372,375,4,0.9893617021276596,747,149.4,0
1,1,700,450,21,1.5521064301552105,1150,52.27272727272727,0
2,2,176,186,19,0.9411764705882353,362,18.1,0
1,2,460,2366,21,0.19433882551753273,2826,128.45454545454547,0
1,0,103,2343,52,0.0439419795221843,2446,46.15094339622642,0
0,3,848,1361,19,0.6226138032305433,2209,110.45,0
1,0,100,2193,69,0.04557885141294439,2293,32.75714285714286,0
1,3,174,875,55,0.19863013698630136,1049,18.732142857142858,0
2,3,89,213,31,0.4158878504672897,302,9.4375,0
2,3,480,1142,1,0.4199475065616798,1622,811.0,0
2,2,1844,314,60,5.853968253968254,2158,35.377049180327866,0
2,0,2374,464,70,5.105376344086022,2838,39.971830985915496,0
2,2,74,256,14,0.28793774319066145,330,22.0,0
2,1,1006,440,22,2.2811791383219955,1446,62.869565217391305,0
1,0,1153,909,9,1.267032967032967,2062,206.2,0
2,3,763,93,0,8.117021276595745,856,856.0,0
2,2,1099,88,19,12.348314606741573,1187,59.35,1
0,2,266,921,4,0.2885032537960954,1187,237.4,0
1,0,672,1209,6,0.5553719008264463,1881,268.7142857142857,0
1,0,495,641,19,0.7710280373831776,1136,56.8,0
1,3,93,160,60,0.577639751552795,253,4.147540983606557,0
2,3,982,450,55,2.1773835920177382,1432,25.571428571428573,0
2,1,683,1135,100,0.6012323943661971,1818,18.0,0
2,3,321,926,19,0.34627831715210355,1247,62.35,0
0,2,641,93,24,6.819148936170213,734,29.36,0
2,1,1492,2782,51,0.5361121092346389,4274,82.1923076923077,0
0,1,1617,202,36,7.9655172413793105,1819,49.16216216216216,1
1,1,1048,199,6,5.24,1247,178.14285714285714,0
2,0,630,492,15,1.2778904665314401,1122,70.125,0
0,3,857,317,79,2.6949685534591197,1174,14.675,0
0,1,486,3307,4,0.14691656590084642,3793,758.6,0
2,0,135,63,7,2.109375,198,24.75,0
1,0,487,292,15,1.6621160409556315,779,48.6875,0
1,1,755,385,84,1.955958549222798,1140,13.411764705882353,0
1,1,913,544,3,1.6752293577981652,1457,364.25,0
0,2,2745,13,33,196.07142857142858,2758,81.11764705882354,0
0,1,1502,68,4,21.768115942028984,1570,314.0,0
0,2,164,238,22,0.6861924686192469,402,17.47826086956522,0
0,1,191,645,23,0.29566563467492263,836,34.833333333333336,0
1,1,105,1168,1,0.08982035928143713,1273,636.5,0
2,3,1340,927,92,1.4439655172413792,2267,24.376344086021504,0
0,1,1224,669,49,1.826865671641791,1893,37.86,0
0,1,4294,404,10,10.602469135802469,4698,427.09090909090907,1
1,2,738,1636,4,0.4508246792913867,2374,474.8,0
2,2,1751,492,12,3.5517241379310347,2243,172.53846153846155,0
2,3,859,284,67,3.0140350877192983,1143,16.808823529411764,0
1,1,2072,793,4,2.6095717884130982,2865,573.0,0
1,1,1276,942,12,1.3531283138918346,2218,170.6153846153846,0
2,2,1029,406,20,2.5282555282555284,1435,68.33333333333333,0
0,0,832,22,1,36.17391304347826,854,427.0,1
2,0,1283,79,9,16.0375,1362,136.2,0
1,0,544,1494,27,0.36387959866220737,2038,72.78571428571429,0
0,2,101,46,11,2.148936170212766,147,12.25,0
0,2,40,717,61,0.055710306406685235,757,12.209677419354838,0
1,0,652,162,82,4.0,814,9.80722891566265,1
1,0,914,207,17,4.394230769230769,1121,62.27777777777778,0
1,1,82,255,22,0.3203125,337,14.652173913043478,0
2,2,338,31,29,10.5625,369,12.3,0
2,2,388,156,32,2.4713375796178343,544,16.484848484848484,0
0,0,827,841,1,0.982185273159145,1668,834.0,0
1,0,326,552,1,0.5895117540687161,878,439.0,0
0,3,100,1276,60,0.07830853563038372,1376,22.557377049180328,0
0,2,180,50,7,3.5294117647058822,230,28.75,0
0,3,191,1757,26,0.10864618885096701,1948,72.14814814814815,0
0,1,1849,4501,29,0.4107063527321191,6350,211.66666666666666,1
1,3,334,12,5,25.692307692307693,346,57.666666666666664,0
0,0,1254,2744,43,0.4568306010928962,3998,90.86363636363636,0
1,2,838,215,60,3.8796296296296298,1053,17.262295081967213,1
1,2,3773,943,10,3.996822033898305,4716,428.72727272727275,1
2,3,318,276,63,1.148014440433213,594,9.28125,0
1,3,172,590,2,0.2910321489001692,762,254.0,0
2,1,53,571,48,0.09265734265734266,624,12.73469387755102,0
1,1,275,358,30,0.766016713091922,633,20.419354838709676,0
1,0,1152,1011,26,1.1383399209486167,2163,80.11111111111111,0
1,0,89,732,7,0.12141882673942701,821,102.625,0
2,0,280,567,13,0.49295774647887325,847,60.5,0
2,3,1933,3252,72,0.5942207193359975,5185,71.02739726027397,1
0,3,874,2250,18,0.38827187916481565,3124,164.42105263157896,0
2,2,72,2488,27,0.02892728003214142,2560,91.42857142857143,0
2,0,48,1705,82,0.02813599062133646,1753,21.120481927710845,0
2,3,63,235,18,0.2669491525423729,298,15.68421052631579,0
2,2,2845,344,14,8.246376811594203,3189,212.6,0
0,0,1896,210,67,8.985781990521327,2106,30.970588235294116,1
2,1,1863,3425,72,0.5437828371278459,5288,72.43835616438356,0
1,1,2579,132,13,19.39097744360902,2711,193.64285714285714,0
1,3,703,365,26,1.9207650273224044,1068,39.55555555555556,0
2,2,284,177,99,1.595505617977528,461,4.61,0
2,1,513,202,1,2.5270935960591134,715,357.5,0
1,2,1268,227,1,5.56140350877193,1495,747.5,0
1,2,2087,816,21,2.554467564259486,2903,131.95454545454547,0
0,1,571,63,10,8.921875,634,57.63636363636363,0
1,2,766,679,26,1.1264705882352941,1445,53.51851851851852,0
1,1,2685,1368,38,1.9612856099342586,4053,103.92307692307692,0
2,3,113,1163,2,0.09707903780068729,1276,425.3333333333333,0
1,0,1982,131,64,15.015151515151516,2113,32.50769230769231,1
0,0,173,1969,9,0.08781725888324873,2142,214.2,0
1,3,661,1176,14,0.5615972812234494,1837,122.46666666666667,0
2,1,246,4,12,49.2,250,19.23076923076923,1
2,1,923,1069,54,0.8626168224299066,1992,36.21818181818182,0
1,1,817,1069,5,0.7635514018691589,1886,314.3333333333333,0
2,1,478,549,0,0.8690909090909091,1027,1027.0,0
0,3,1989,37,107,52.3421052631579,2026,18.75925925925926,1
0,0,1078,693,118,1.553314121037464,1771,14.882352941176471,0
1,2,1277,1161,8,1.0989672977624785,2438,270.8888888888889,0
1,2,163,252,0,0.6442687747035574,415,415.0,0
1,0,2146,879,31,2.4386363636363635,3025,94.53125,0
2,3,182,349,31,0.52,531,16.59375,0
0,2,252,682,84,0.3689604685212299,934,10.988235294117647,0
0,0,137,388,10,0.35218508997429304,525,47.72727272727273,0
2,3,580,289,6,2.0,869,124.14285714285714,0
0,2,2186,1549,28,1.4103225806451614,3735,128.79310344827587,0
1,1,290,1121,24,0.25846702317290554,1411,56.44,0
1,1,468,339,37,1.3764705882352941,807,21.236842105263158,0
1,3,1871,456,64,4.094091903719913,2327,35.8,1
0,1,961,941,24,1.0201698513800426,1902,76.08,0
1,3,1392,1333,4,1.0434782608695652,2725,545.0,0
2,0,240,922,27,0.2600216684723727,1162,41.5,0
2,0,1260,622,14,2.0224719101123596,1882,125.46666666666667,0
0,2,258,2470,18,0.10441116956697694,2728,143.57894736842104,0
2,3,4367,1190,96,3.6666666666666665,5557,57.28865979381443,1
2,2,820,98,24,8.282828282828282,918,36.72,0
0,2,1189,653,4,1.8180428134556574,1842,368.4,0
1,0,126,421,17,0.2985781990521327,547,30.38888888888889,0
1,2,288,1267,7,0.22712933753943218,1555,194.375,0
1,1,150,36,4,4.054054054054054,186,37.2,0
0,2,494,423,37,1.1650943396226414,917,24.13157894736842,0
2,3,334,306,29,1.0879478827361564,640,21.333333333333332,0
1,1,1320,121,20,10.819672131147541,1441,68.61904761904762,0
1,0,115,380,16,0.30183727034120733,495,29.11764705882353,0
0,3,1394,893,11,1.5592841163310962,2287,190.58333333333334,0
1,1,46,359,2,0.12777777777777777,405,135.0,0
0,3,225,694,10,0.3237410071942446,919,83.54545454545455,0
2,1,1570,718,54,2.1835883171070933,2288,41.6,0
0,3,1357,707,45,1.9166666666666667,2064,44.869565217391305,0
0,3,646,603,107,1.0695364238410596,1249,11.564814814814815,0
0,1,51,99,32,0.51,150,4.545454545454546,0
0,0,941,197,24,4.752525252525253,1138,45.52,0
2,0,522,1287,10,0.4052795031055901,1809,164.45454545454547,0
2,3,380,558,2,0.6797853309481217,938,312.6666666666667,0
1,3,1022,979,28,1.042857142857143,2001,69.0,0
2,0,573,675,20,0.8476331360946746,1248,59.42857142857143,0
2,0,96,31,42,3.0,127,2.953488372093023,0
1,2,2476,1272,15,1.9450117831893166,3748,234.25,0
2,0,1507,53,127,27.90740740740741,1560,12.1875,0
0,3,58,2294,15,0.025272331154684097,2352,147.0,0
0,1,744,194,12,3.8153846153846156,938,72.15384615384616,1
1,0,87,574,61,0.15130434782608695,661,10.661290322580646,0
1,2,1815,52,15,34.24528301886792,1867,116.6875,0
1,2,949,1802,61,0.526344980587909,2751,44.37096774193548,0
0,2,189,3127,0,0.060421994884910485,3316,3316.0,0
2,1,20,126,35,0.15748031496062992,146,4.055555555555555,0
0,0,32,280,2,0.11387900355871886,312,104.0,0
1,0,707,12,4,54.38461538461539,719,143.8,0
2,0,1325,1237,36,1.0702746365105007,2562,69.24324324324324,0
2,1,128,298,10,0.4280936454849498,426,38.72727272727273,0
0,1,250,711,7,0.351123595505618,961,120.125,0
1,3,396,32,48,12.0,428,8.73469387755102,0
0,2,245,1005,87,0.24353876739562624,1250,14.204545454545455,0
2,2,496,603,7,0.8211920529801324,1099,137.375,0
0,0,820,1032,11,0.7938044530493708,1852,154.33333333333334,0
0,1,1154,1246,37,0.92542101042502,2400,63.1578947368421,0
1,1,3318,74,50,44.24,3392,66.50980392156863,0
1,0,2671,690,212,3.8654124457308248,3361,15.779342723004694,0
2,0,844,839,9,1.0047619047619047,1683,168.3,0
0,3,1324,581,24,2.274914089347079,1905,76.2,0
0,2,3013,161,4,18.598765432098766,3174,634.8,0
0,2,87,1270,12,0.06845003933910307,1357,104.38461538461539,0
2,2,5,4779,1,0.0010460251046025104,4784,2392.0,0
2,3,30,2786,7,0.010764262648008612,2816,352.0,0
1,0,828,1202,21,0.6882793017456359,2030,92.27272727272727,0
1,0,1438,433,5,3.313364055299539,1871,311.8333333333333,0
1,2,457,329,66,1.3848484848484848,786,11.73134328358209,0
0,2,787,56,37,13.807017543859649,843,22.18421052631579,0
0,3,726,430,0,1.6844547563805103,1156,1156.0,0
1,1,99,135,62,0.7279411764705882,234,3.7142857142857144,0
0,1,388,234,113,1.651063829787234,622,5.456140350877193,0
1,2,19,1779,20,0.010674157303370787,1798,85.61904761904762,0
2,3,117,2766,11,0.0422840621611854,2883,240.25,0
1,2,1670,2373,9,0.7034540859309183,4043,404.3,0
2,1,1768,171,2,10.279069767441861,1939,646.3333333333334,1
0,2,1619,1849,20,0.8751351351351352,3468,165.14285714285714,0
1,1,1297,122,1,10.544715447154472,1419,709.5,1
0,1,1576,566,21,2.7795414462081127,2142,97.36363636363636,0
2,1,1111,825,8,1.3450363196125907,1936,215.11111111111111,0
2,0,1108,496,19,2.2293762575452716,1604,80.2,0
2,0,1100,2426,16,0.45323444581788214,3526,207.41176470588235,0
0,2,721,324,10,2.2184615384615385,1045,95.0,0
0,1,451,599,17,0.7516666666666667,1050,58.333333333333336,0
0,0,1310,62,19,20.793650793650794,1372,68.6,0
0,2,354,1529,53,0.23137254901960785,1883,34.870370370370374,0
2,2,782,426,32,1.8313817330210773,1208,36.60606060606061,0
2,2,568,964,17,0.5886010362694301,1532,85.11111111111111,0
1,2,323,917,70,0.35185185185185186,1240,17.464788732394368,0
1,2,3676,902,42,4.070874861572536,4578,106.46511627906976,1
0,3,299,565,2,0.5282685512367491,864,288.0,0
2,1,370,260,5,1.417624521072797,630,105.0,0
2,2,176,784,2,0.22420382165605096,960,320.0,0
2,3,1731,2611,11,0.6627105666156202,4342,361.8333333333333,0
1,1,883,1436,17,0.6144745998608212,2319,128.83333333333334,0
1,0,949,92,21,10.204301075268818,1041,47.31818181818182,0
2,2,1717,18,57,90.36842105263158,1735,29.913793103448278,0
2,3,419,552,0,0.7576853526220615,971,971.0,0
2,0,215,1196,16,0.1796157059314954,1411,83.0,0
1,3,221,301,15,0.7317880794701986,522,32.625,0
2,1,1319,966,88,1.3640124095139607,2285,25.674157303370787,0
2,1,952,2149,8,0.4427906976744186,3101,344.55555555555554,0
0,0,231,491,3,0.4695121951219512,722,180.5,0
0,3,156,223,4,0.6964285714285714,379,75.8,0
1,2,128,1998,22,0.064032016008004,2126,92.43478260869566,0
2,2,988,511,14,1.9296875,1499,99.93333333333334,0
2,0,0,419,42,0.0,419,9.744186046511627,0
0,0,18,348,11,0.05157593123209169,366,30.5,0
1,0,493,439,4,1.1204545454545454,932,186.4,0
0,3,1175,895,14,1.3113839285714286,2070,138.0,0
0,2,1187,454,64,2.608791208791209,1641,25.246153846153845,0
0,2,562,313,15,1.7898089171974523,875,54.6875,0
0,2,1174,1088,53,1.0780532598714416,2262,41.888888888888886,0
2,0,736,181,13,4.043956043956044,917,65.5,0
2,2,3769,180,9,20.823204419889503,3949,394.9,0
0,1,177,953,44,0.18553459119496854,1130,25.11111111111111,0
1,0,917,1612,7,0.5685058896466212,2529,316.125,0
1,2,675,220,7,3.0542986425339365,895,111.875,0
1,3,216,169,1,1.2705882352941176,385,192.5,0
1,0,1386,887,6,1.5608108108108107,2273,324.7142857142857,0
0,1,322,775,14,0.41494845360824745,1097,73.13333333333334,0
2,1,480,474,15,1.0105263157894737,954,59.625,0
1,3,469,80,16,5.790123456790123,549,32.294117647058826,0
0,3,279,77,19,3.576923076923077,356,17.8,0
1,0,563,1201,25,0.4683860232945091,1764,67.84615384615384,0
1,0,641,480,6,1.3326403326403327,1121,160.14285714285714,0
0,1,1363,1561,28,0.8725992317541613,2924,100.82758620689656,0
2,3,1448,684,12,2.113868613138686,2132,164.0,0
2,0,172,771,39,0.22279792746113988,943,23.575,0
0,1,898,2176,24,0.41249425815342217,3074,122.96,0
2,3,2265,143,24,15.729166666666666,2408,96.32,0
0,1,115,626,34,0.18341307814992025,741,21.17142857142857,0
0,2,640,47,12,13.333333333333334,687,52.84615384615385,0
0,3,1387,355,16,3.896067415730337,1742,102.47058823529412,1
2,0,945,128,26,7.325581395348837,1073,39.74074074074074,1
0,0,106,166,16,0.6347305389221557,272,16.0,0
1,2,505,2184,17,0.2311212814645309,2689,149.38888888888889,0
2,3,707,754,9,0.9364238410596026,1461,146.1,0
2,1,5483,1781,10,3.0768799102132434,7264,660.3636363636364,1
2,0,196,468,36,0.417910447761194,664,17.945945945945947,0
2,2,4041,728,0,5.54320987654321,4769,4769.0,1
1,2,471,26,3,17.444444444444443,497,124.25,0
2,3,223,507,89,0.4389763779527559,730,8.11111111111111,0
2,3,534,664,6,0.8030075187969925,1198,171.14285714285714,0
0,0,951,13,16,67.92857142857143,964,56.705882352941174,0
2,2,240,1246,56,0.19246190858059342,1486,26.07017543859649,0
1,1,344,280,0,1.2241992882562278,624,624.0,0
1,2,1927,481,77,3.9979253112033195,2408,30.871794871794872,0
1,1,6917,613,1,11.265472312703583,7530,3765.0,1
1,1,382,3882,5,0.09837754313674994,4264,710.6666666666666,1
2,0,161,83,0,1.9166666666666667,244,244.0,0
2,2,1575,648,21,2.426810477657935,2223,101.04545454545455,0
1,1,917,605,85,1.5132013201320131,1522,17.697674418604652,0
1,3,105,57,54,1.8103448275862069,162,2.9454545454545453,0
2,1,2933,803,30,3.648009950248756,3736,120.51612903225806,0
1,3,81,270,6,0.2988929889298893,351,50.142857142857146,0
0,3,981,87,61,11.147727272727273,1068,17.225806451612904,0
1,2,551,157,42,3.4873417721518987,708,16.46511627906977,0
1,3,813,1388,9,0.5853131749460043,2201,220.1,0
0,1,239,87,49,2.715909090909091,326,6.52,0
0,3,1165,503,62,2.3115079365079363,1668,26.476190476190474,0
2,2,3211,173,35,18.45402298850575,3384,94.0,0
2,0,613,141,3,4.316901408450704,754,188.5,0
0,1,740,184,124,4.0,924,7.392,0
0,1,274,543,2,0.5036764705882353,817,272.3333333333333,0
2,2,2224,217,31,10.20183486238532,2441,76.28125,0
1,2,3546,81,3,43.24390243902439,3627,906.75,0
0,2,1543,1293,70,1.1924265842349304,2836,39.943661971830984,0
2,2,782,620,12,1.2592592592592593,1402,107.84615384615384,0
1,1,3141,136,21,22.927007299270073,3277,148.95454545454547,0
0,0,167,510,5,0.3268101761252446,677,112.83333333333333,0
1,3,651,56,23,11.421052631578947,707,29.458333333333332,0
2,3,771,694,83,1.1093525179856114,1465,17.44047619047619,0
0,0,677,332,69,2.033033033033033,1009,14.414285714285715,0
1,0,1621,87,1,18.420454545454547,1708,854.0,1
0,0,1109,162,14,6.803680981595092,1271,84.73333333333333,0
1,2,135,339,9,0.39705882352941174,474,47.4,0
2,1,425,1313,19,0.3234398782343988,1738,86.9,0
2,1,414,152,53,2.7058823529411766,566,10.481481481481481,0
0,1,833,92,40,8.956989247311828,925,22.5609756097561,0
1,2,344,580,12,0.5920826161790017,924,71.07692307692308,0
0,1,124,654,14,0.18931297709923664,778,51.86666666666667,0
0,2,1060,75,31,13.947368421052632,1135,35.46875,0
1,1,1904,267,6,7.104477611940299,2171,310.14285714285717,1
1,0,2682,243,3,10.991803278688524,2925,731.25,0
1,3,3596,164,8,21.793939393939393,3760,417.77777777777777,0
2,3,1519,303,3,4.996710526315789,1822,455.5,1
0,2,150,30,13,4.838709677419355,180,12.857142857142858,1
0,1,1918,843,83,2.272511848341232,2761,32.86904761904762,0
2,3,510,3571,3,0.1427771556550952,4081,1020.25,0
1,0,1309,804,51,1.626086956521739,2113,40.63461538461539,0
2,0,757,358,22,2.1086350974930363,1115,48.47826086956522,0
2,0,1763,881,30,1.9988662131519275,2644,85.29032258064517,0
2,2,554,678,5,0.8159057437407953,1232,205.33333333333334,0
0,2,63,1500,4,0.04197201865423051,1563,312.6,0
2,1,813,778,5,1.0436456996148908,1591,265.1666666666667,0
0,0,187,804,32,0.23229813664596274,991,30.03030303030303,0
0,1,3367,200,41,16.751243781094526,3567,84.92857142857143,0
0,1,748,429,75,1.7395348837209301,1177,15.486842105263158,0
1,0,806,337,15,2.3846153846153846,1143,71.4375,0
0,1,2378,9,18,237.8,2387,125.63157894736842,0
0,3,979,300,19,3.2524916943521593,1279,63.95,0
1,2,360,532,9,0.6754221388367729,892,89.2,0
0,1,351,732,11,0.47885402455661663,1083,90.25,0
2,0,696,2181,56,0.31897341888175984,2877,50.473684210526315,0
2,2,2014,218,12,9.19634703196347,2232,171.69230769230768,0
0,2,1583,132,60,11.902255639097744,1715,28.114754098360656,0
1,1,3289,1628,10,2.0190300798035605,4917,447.0,0
2,3,74,2275,12,0.03251318101933216,2349,180.69230769230768,0
1,1,312,535,24,0.582089552238806,847,33.88,0
1,3,83,97,3,0.8469387755102041,180,45.0,0
2,2,1390,531,76,2.612781954887218,1921,24.948051948051948,0
1,1,151,92,51,1.6236559139784945,243,4.673076923076923,0
2,0,105,1717,33,0.06111757857974389,1822,53.588235294117645,0
1,1,824,985,132,0.8356997971602435,1809,13.601503759398497,0
2,3,530,220,0,2.3981900452488687,750,750.0,0
0,3,1255,1742,15,0.7200229489386116,2997,187.3125,0
2,1,667,812,58,0.8204182041820418,1479,25.06779661016949,0
2,3,553,2450,17,0.22562219502243983,3003,166.83333333333334,0
2,2,554,3149,0,0.17587301587301588,3703,3703.0,0
2,1,2054,2,5,684.6666666666666,2056,342.6666666666667,1
1,3,502,102,17,4.87378640776699,604,33.55555555555556,0
0,1,405,633,33,0.638801261829653,1038,30.529411764705884,0
2,1,413,2496,5,0.16539847817380857,2909,484.8333333333333,0
1,0,218,4124,17,0.052848484848484846,4342,241.22222222222223,0
0,1,1971,670,0,2.9374068554396424,2641,2641.0,0
0,0,158,152,19,1.0326797385620916,310,15.5,0
0,3,2392,142,67,16.727272727272727,2534,37.26470588235294,1
0,0,333,1154,27,0.2883116883116883,1487,53.107142857142854,0
2,0,2296,717,17,3.1977715877437327,3013,167.38888888888889,0
2,0,1564,636,5,2.455259026687598,2200,366.6666666666667,0
1,2,872,501,6,1.7370517928286853,1373,196.14285714285714,0
1,0,1107,1033,2,1.0705996131528046,2140,713.3333333333334,0
1,1,394,1561,40,0.25224071702944945,1955,47.68292682926829,0
0,0,853,288,2,2.9515570934256057,1141,380.3333333333333,0
0,1,345,199,14,1.725,544,36.266666666666666,0
2,0,514,887,41,0.5788288288288288,1401,33.357142857142854,0
0,2,1446,1969,37,0.7340101522842639,3415,89.86842105263158,0
0,3,279,342,25,0.8134110787172012,621,23.884615384615383,0
0,0,1825,254,25,7.1568627450980395,2079,79.96153846153847,0
1,0,471,205,2,2.2864077669902914,676,225.33333333333334,0
1,2,759,234,5,3.2297872340425533,993,165.5,1
2,0,2846,115,22,24.53448275862069,2961,128.7391304347826,0
0,1,1143,726,12,1.5722145804676755,1869,143.76923076923077,0
0,0,1037,263,0,3.928030303030303,1300,1300.0,1
2,0,1243,763,48,1.6269633507853403,2006,40.93877551020408,0
0,3,2502,69,31,35.74285714285714,2571,80.34375,1
0,3,285,98,11,2.878787878787879,383,31.916666666666668,0
1,0,949,614,3,1.5430894308943088,1563,390.75,0
2,2,511,573,26,0.8902439024390244,1084,40.148148148148145,0
2,3,11,253,12,0.04330708661417323,264,20.307692307692307,0
2,0,133,1404,8,0.09466192170818505,1537,170.77777777777777,0
2,3,393,165,38,2.3674698795180724,558,14.307692307692308,0
1,0,832,357,11,2.3240223463687153,1189,99.08333333333333,0
1,3,2132,648,4,3.285053929121726,2780,556.0,0
0,3,1565,1615,19,0.968440594059406,3180,159.0,0
0,1,805,433,52,1.8548387096774193,1238,23.358490566037737,0
0,0,76,406,56,0.18673218673218672,482,8.456140350877194,0
0,0,336,693,56,0.484149855907781,1029,18.05263157894737,0
1,0,456,304,16,1.4950819672131148,760,44.705882352941174,0
2,0,972,988,46,0.9828109201213346,1960,41.702127659574465,0
1,3,67,228,56,0.2925764192139738,295,5.175438596491228,0
0,1,755,1386,18,0.5443403028118241,2141,112.6842105263158,0
1,1,2317,254,11,9.086274509803921,2571,214.25,0
